tid,"ll_img","tag"
15100,"LMSMPS502100073","settlement"
15101,"LMSMPS502100075","churchwardens_petition"
15102,"LMSMPS502100075","removal"
15103,"LMSMPS502100075","settlement"
15104,"LMSMPS502100075","wife"
15105,"LMSMPS502100077","children"
15106,"LMSMPS502100077","churchwardens_petition"
15107,"LMSMPS502100077","parents"
15108,"LMSMPS502100077","poor"
15109,"LMSMPS502100077","son/daughter"
15110,"LMSMPS502100077","wife"
15111,"LMSMPS502100079","children"
15112,"LMSMPS502100079","churchwardens_petition"
15113,"LMSMPS502100079","parents"
15114,"LMSMPS502100079","poor"
15115,"LMSMPS502100079","son/daughter"
15116,"LMSMPS502100079","wife"
15117,"LMSMPS502110009","apprentice"
15118,"LMSMPS502110009","assault"
15119,"LMSMPS502110009","recognizances"
15120,"LMSMPS502110009","son/daughter"
15121,"LMSMPS502110009","widow"
15122,"LMSMPS502110011","apprentice"
15123,"LMSMPS502110011","friends"
15124,"LMSMPS502110014","friends"
15125,"LMSMPS502110014","is_poor"
15126,"LMSMPS502110014","prisoner"
15127,"LMSMPS502110015","prisoner"
15128,"LMSMPS502110016","murder"
15129,"LMSMPS502110016","poor"
15130,"LMSMPS502110016","prisoner"
15131,"LMSMPS502110016","servant"
15132,"LMSMPS502110016","wife"
15133,"LMSMPS502110017","office"
15134,"LMSMPS502110018","office"
15135,"LMSMPS502110020","prisoner"
15136,"LMSMPS502110020","riot"
15137,"LMSMPS502110021","indictment"
15138,"LMSMPS502110022","assault"
15139,"LMSMPS502110022","imprisonment"
15140,"LMSMPS502110022","prisoner"
15141,"LMSMPS502110023","assault"
15142,"LMSMPS502110023","imprisonment"
15143,"LMSMPS502110023","prisoner"
15144,"LMSMPS502110025","prisoner"
15145,"LMSMPS502110025","transportation"
15146,"LMSMPS502110026","churchwardens_petition"
15147,"LMSMPS502110026","removal"
15148,"LMSMPS502110026","settlement"
15149,"LMSMPS502110026","widow"
15150,"LMSMPS502110029","bastardy"
15151,"LMSMPS502110029","children"
15152,"LMSMPS502110029","churchwardens_petition"
15153,"LMSMPS502110029","removal"
15154,"LMSMPS502110029","settlement"
15155,"LMSMPS502110034","churchwardens_petition"
15156,"LMSMPS502110034","removal"
15157,"LMSMPS502110034","settlement"
15158,"LMSMPS502110034","spinster"
15159,"LMSMPS502110037","children"
15160,"LMSMPS502110037","churchwardens_petition"
15161,"LMSMPS502110037","removal"
15162,"LMSMPS502110037","settlement"
15163,"LMSMPS502110037","wife"
15164,"LMSMPS502110054","bastardy"
15165,"LMSMPS502110054","children"
15166,"LMSMPS502110054","parents"
15167,"LMSMPS502120014","friends"
15168,"LMSMPS502120014","indictment"
15169,"LMSMPS502120014","is_poor"
15170,"LMSMPS502120014","prisoner"
15171,"LMSMPS502120016","assault"
15172,"LMSMPS502120016","husband"
15173,"LMSMPS502120016","prisoner"
15174,"LMSMPS502120016","recognizances"
15175,"LMSMPS502120016","wife"
15176,"LMSMPS502120017","is_poor"
15177,"LMSMPS502120017","wife"
15178,"LMSMPS502120018","office"
15179,"LMSMPS502120019","friends"
15180,"LMSMPS502120020","churchwardens_overseers"
15181,"LMSMPS502120020","rates"
15182,"LMSMPS502120022","apprentice"
15183,"LMSMPS502120022","assault"
15184,"LMSMPS502120022","recognizances"
15185,"LMSMPS502120024","indictment"
15186,"LMSMPS502120024","prisoner"
15187,"LMSMPS502120025","office"
15188,"LMSMPS502120027","indictment"
15189,"LMSMPS502120027","is_poor"
15190,"LMSMPS502120027","recognizances"
15191,"LMSMPS502120027","wife"
15192,"LMSMPS502120028","indictment"
15193,"LMSMPS502120028","recognizances"
15194,"LMSMPS502120029","indictment"
15195,"LMSMPS502120030","churchwardens_petition"
15196,"LMSMPS502120030","rates"
15197,"LMSMPS502120033","apprentice"
15198,"LMSMPS502120033","poor"
15199,"LMSMPS502120033","son/daughter"
15200,"LMSMPS502120033","wife"
15201,"LMSMPS502120035","bastardy"
15202,"LMSMPS502120035","children"
15203,"LMSMPS502120035","churchwardens_overseers"
15204,"LMSMPS502120035","parents"
15205,"LMSMPS502120035","recognizances"
15206,"LMSMPS502120036","prisoner"
15207,"LMSMPS502120037","drink"
15208,"LMSMPS502120038","is_poor"
15209,"LMSMPS502120038","widow"
15210,"LMSMPS502120039","churchwardens_petition"
15211,"LMSMPS502120039","rates"
15212,"LMSMPS502120041","churchwardens_petition"
15213,"LMSMPS502120041","removal"
15214,"LMSMPS502120041","settlement"
15215,"LMSMPS502120041","wife"
15216,"LMSMPS502120045","children"
15217,"LMSMPS502120045","churchwardens_petition"
15218,"LMSMPS502120045","removal"
15219,"LMSMPS502120045","widow"
15220,"LMSMPS502120045","wife"
15221,"LMSMPS502120050","churchwardens_petition"
15222,"LMSMPS502120050","disability"
15223,"LMSMPS502120050","removal"
15224,"LMSMPS502120050","settlement"
15225,"LMSMPS502120053","churchwardens_petition"
15226,"LMSMPS502120053","removal"
15227,"LMSMPS502120053","widow"
15228,"LMSMPS502120057","churchwardens_petition"
15229,"LMSMPS502120057","old_age"
15230,"LMSMPS502120057","parents"
15231,"LMSMPS502120057","son/daughter"
15232,"LMSMPS502120057","wife"
15233,"LMSMPS502120059","churchwardens_petition"
15234,"LMSMPS502120059","removal"
15235,"LMSMPS502120059","settlement"
15236,"LMSMPS502120059","widow"
15237,"LMSMPS502120062","children"
15238,"LMSMPS502120062","churchwardens_petition"
15239,"LMSMPS502120062","removal"
15240,"LMSMPS502120062","settlement"
15241,"LMSMPS502120062","wife"
15242,"LMSMPS502120065","churchwardens_petition"
15243,"LMSMPS502120065","removal"
15244,"LMSMPS502120065","settlement"
15245,"LMSMPS502120065","wife"
15246,"LMSMPS502120068","children"
15247,"LMSMPS502120068","churchwardens_petition"
15248,"LMSMPS502120068","removal"
15249,"LMSMPS502120068","settlement"
15250,"LMSMPS502120068","widow"
15251,"LMSMPS502120071","churchwardens_petition"
15252,"LMSMPS502120071","removal"
15253,"LMSMPS502120071","settlement"
15254,"LMSMPS502120074","children"
15255,"LMSMPS502120074","churchwardens_petition"
15256,"LMSMPS502120074","removal"
15257,"LMSMPS502120074","settlement"
15258,"LMSMPS502120074","wife"
15259,"LMSMPS502120078","churchwardens_petition"
15260,"LMSMPS502120078","removal"
15261,"LMSMPS502120078","settlement"
15262,"LMSMPS502120085","churchwardens_petition"
15263,"LMSMPS502120085","removal"
15264,"LMSMPS502120085","settlement"
15265,"LMSMPS502120085","wife"
15266,"LMSMPS502120088","churchwardens_petition"
15267,"LMSMPS502120088","removal"
15268,"LMSMPS502120088","settlement"
15269,"LMSMPS502120088","wife"
15270,"LMSMPS502120091","churchwardens_petition"
15271,"LMSMPS502120091","removal"
15272,"LMSMPS502120091","settlement"
15273,"LMSMPS502120094","bastardy"
15274,"LMSMPS502120094","children"
15275,"LMSMPS502120094","churchwardens_petition"
15276,"LMSMPS502120094","removal"
15277,"LMSMPS502120094","settlement"
15278,"LMSMPS502130019","assault"
15279,"LMSMPS502130019","children"
15280,"LMSMPS502130019","recognizances"
15281,"LMSMPS502130020","assault"
15282,"LMSMPS502130020","fine"
15283,"LMSMPS502130020","friends"
15284,"LMSMPS502130020","indictment"
15285,"LMSMPS502130020","prisoner"
15286,"LMSMPS502130021","prisoner"
15287,"LMSMPS502130021","wife"
15288,"LMSMPS502130022","assault"
15289,"LMSMPS502130022","husband"
15290,"LMSMPS502130022","recognizances"
15291,"LMSMPS502130022","wife"
15292,"LMSMPS502130027","assault"
15293,"LMSMPS502130027","indictment"
15294,"LMSMPS502130027","prisoner"
15295,"LMSMPS502130028","prisoner"
15296,"LMSMPS502130030","disability"
15297,"LMSMPS502130030","is_poor"
15298,"LMSMPS502130031","children"
15299,"LMSMPS502130031","churchwardens_petition"
15300,"LMSMPS502130031","removal"
15301,"LMSMPS502130031","widow"
15302,"LMSMPS502130031","wife"
15303,"LMSMPS502130034","churchwardens_petition"
15304,"LMSMPS502130034","removal"
15305,"LMSMPS502130034","settlement"
15306,"LMSMPS502170004","husband"
15307,"LMSMPS502170004","removal"
15308,"LMSMPS502170005","is_poor"
15309,"LMSMPS502170005","parents"
15310,"LMSMPS502170005","prisoner"
15311,"LMSMPS502170006","assault"
15312,"LMSMPS502170006","indictment"
15313,"LMSMPS502170006","misdemeanours"
15314,"LMSMPS502170006","prisoner"
15315,"LMSMPS502170006","recognizances"
15316,"LMSMPS502170006","wife"
15317,"LMSMPS502170008","friends"
15318,"LMSMPS502170008","prisoner"
15319,"LMSMPS502170009","friends"
15320,"LMSMPS502170009","poor"
15321,"LMSMPS502170009","prisoner"
15322,"LMSMPS502170010","poor"
15323,"LMSMPS502170010","prisoner"
15324,"LMSMPS502170011","poor"
15325,"LMSMPS502170011","prisoner"
15326,"LMSMPS502170011","wife"
15327,"LMSMPS502170012","apprentice"
15328,"LMSMPS502170012","son/daughter"
15329,"LMSMPS502170012","wife"
15330,"LMSMPS502170014","old_age"
15331,"LMSMPS502170014","prisoner"
15332,"LMSMPS502170014","wife"
15333,"LMSMPS502170015","apprentice"
15334,"LMSMPS502170015","is_poor"
15335,"LMSMPS502170015","son/daughter"
15336,"LMSMPS502170015","widow"
15337,"LMSMPS502170016","old_age"
15338,"LMSMPS502170018","apprentice"
15339,"LMSMPS502170018","coining_forgery"
15340,"LMSMPS502170020","churchwardens_overseers"
15341,"LMSMPS502170023","poor"
15342,"LMSMPS502170025","poor"
15343,"LMSMPS502170027","churchwardens_petition"
15344,"LMSMPS502170027","removal"
15345,"LMSMPS502170027","settlement"
15346,"LMSMPS502170027","wife"
15347,"LMSMPS502170031","children"
15348,"LMSMPS502170031","churchwardens_petition"
15349,"LMSMPS502170031","removal"
15350,"LMSMPS502170031","settlement"
15351,"LMSMPS502170031","son/daughter"
15352,"LMSMPS502170031","wife"
15353,"LMSMPS502170035","churchwardens_petition"
15354,"LMSMPS502170035","removal"
15355,"LMSMPS502170035","settlement"
15356,"LMSMPS502170035","widow"
15357,"LMSMPS502170037","bastardy"
15358,"LMSMPS502170037","children"
15359,"LMSMPS502170037","churchwardens_petition"
15360,"LMSMPS502170037","removal"
15361,"LMSMPS502170037","settlement"
15362,"LMSMPS502170039","bastardy"
15363,"LMSMPS502170039","children"
15364,"LMSMPS502170039","churchwardens_petition"
15365,"LMSMPS502170039","removal"
15366,"LMSMPS502170039","settlement"
15367,"LMSMPS502170043","churchwardens_petition"
15368,"LMSMPS502170043","removal"
15369,"LMSMPS502170043","settlement"
15370,"LMSMPS502170043","widow"
15371,"LMSMPS502170046","churchwardens_petition"
15372,"LMSMPS502170046","removal"
15373,"LMSMPS502170046","settlement"
15374,"LMSMPS502170046","spinster"
15375,"LMSMPS502170049","churchwardens_petition"
15376,"LMSMPS502170049","removal"
15377,"LMSMPS502170049","settlement"
15378,"LMSMPS502170049","widow"
15379,"LMSMPS502170052","children"
15380,"LMSMPS502170052","churchwardens_petition"
15381,"LMSMPS502170052","removal"
15382,"LMSMPS502170052","settlement"
15383,"LMSMPS502180005","rates"
15384,"LMSMPS502180006","office"
15385,"LMSMPS502180009","churchwardens_petition"
15386,"LMSMPS502180009","removal"
15387,"LMSMPS502180009","settlement"
15388,"LMSMPS502180012","children"
15389,"LMSMPS502180012","churchwardens_petition"
15390,"LMSMPS502180012","removal"
15391,"LMSMPS502180012","settlement"
15392,"LMSMPS502180012","wife"
15393,"LMSMPS502180014","children"
15394,"LMSMPS502180014","churchwardens_petition"
15395,"LMSMPS502180014","removal"
15396,"LMSMPS502180014","settlement"
15397,"LMSMPS502180016","children"
15398,"LMSMPS502180016","churchwardens_petition"
15399,"LMSMPS502180016","removal"
15400,"LMSMPS502180016","settlement"
15401,"LMSMPS502180019","churchwardens_petition"
15402,"LMSMPS502180019","removal"
15403,"LMSMPS502180019","settlement"
15404,"LMSMPS502180019","widow"
15405,"LMSMPS502200002","churchwardens_petition"
15406,"LMSMPS502200002","removal"
15407,"LMSMPS502210011","assault"
15408,"LMSMPS502210011","friends"
15409,"LMSMPS502210011","husband"
15410,"LMSMPS502210011","indictment"
15411,"LMSMPS502210011","prisoner"
15412,"LMSMPS502210013","friends"
15413,"LMSMPS502210013","indictment"
15414,"LMSMPS502210013","poor"
15415,"LMSMPS502210013","prisoner"
15416,"LMSMPS502210014","indictment"
15417,"LMSMPS502210014","poor"
15418,"LMSMPS502210015","husband"
15419,"LMSMPS502210015","prisoner"
15420,"LMSMPS502210015","wife"
15421,"LMSMPS502210016","assault"
15422,"LMSMPS502210016","friends"
15423,"LMSMPS502210016","is_poor"
15424,"LMSMPS502210016","prisoner"
15425,"LMSMPS502210016","recognizances"
15426,"LMSMPS502210017","churchwardens_petition"
15427,"LMSMPS502210017","removal"
15428,"LMSMPS502210017","settlement"
15429,"LMSMPS502210017","wife"
15430,"LMSMPS502210020","children"
15431,"LMSMPS502210020","churchwardens_petition"
15432,"LMSMPS502210020","removal"
15433,"LMSMPS502210023","churchwardens_petition"
15434,"LMSMPS502210023","removal"
15435,"LMSMPS502210023","settlement"
15436,"LMSMPS502210023","widow"
15437,"LMSMPS502210038","assault"
15438,"LMSMPS502210038","indictment"
15439,"LMSMPS502210038","poor"
15440,"LMSMPS502210038","servant"
15441,"LMSMPS502220047","highways"
15442,"LMSMPS502220049","office"
15443,"LMSMPS502220050","office"
15444,"LMSMPS502220056","disability"
15445,"LMSMPS502220056","office"
15446,"LMSMPS502220056","old_age"
15447,"LMSMPS502220058","parishioners"
15448,"LMSMPS502220060","churchwardens_overseers"
15449,"LMSMPS502220060","is_poor"
15450,"LMSMPS502220060","old_age"
15451,"LMSMPS502220060","son/daughter"
15452,"LMSMPS502220060","widow"
15453,"LMSMPS502220064","churchwardens_overseers"
15454,"LMSMPS502220064","rates"
15455,"LMSMPS502220067","apprentice"
15456,"LMSMPS502220067","assault"
15457,"LMSMPS502220070","apprentice"
15458,"LMSMPS502220072","assault"
15459,"LMSMPS502220072","parents"
15460,"LMSMPS502220072","prisoner"
15461,"LMSMPS502220072","recognizances"
15462,"LMSMPS502220072","son/daughter"
15463,"LMSMPS502220073","indictment"
15464,"LMSMPS502220073","poor"
15465,"LMSMPS502220074","office"
15466,"LMSMPS502220074","old_age"
15467,"LMSMPS502220077","apprentice"
15468,"LMSMPS502220077","assault"
15469,"LMSMPS502220079","apprentice"
15470,"LMSMPS502220079","friends"
15471,"LMSMPS502220079","parents"
15472,"LMSMPS502220081","servant"
15473,"LMSMPS502220090","prisoner"
15474,"LMSMPS502220092","churchwardens_overseers"
15475,"LMSMPS502220092","removal"
15476,"LMSMPS502220092","settlement"
15477,"LMSMPS502220094","churchwardens_overseers"
15478,"LMSMPS502220094","rates"
15479,"LMSMPS502220098","churchwardens_overseers"
15480,"LMSMPS502220098","disability"
15481,"LMSMPS502220098","husband"
15482,"LMSMPS502220098","old_age"
15483,"LMSMPS502220098","wife"
15484,"LMSMPS502220100","churchwardens_petition"
15485,"LMSMPS502220100","removal"
15486,"LMSMPS502220100","settlement"
15487,"LMSMPS502220103","churchwardens_petition"
15488,"LMSMPS502220103","removal"
15489,"LMSMPS502220103","settlement"
15490,"LMSMPS502220103","spinster"
15491,"LMSMPS502220106","churchwardens_petition"
15492,"LMSMPS502220106","removal"
15493,"LMSMPS502220106","settlement"
15494,"LMSMPS502220106","spinster"
15495,"LMSMPS502220109","churchwardens_petition"
15496,"LMSMPS502220109","removal"
15497,"LMSMPS502220109","settlement"
15498,"LMSMPS502220109","widow"
15499,"LMSMPS502220111","children"
15500,"LMSMPS502220111","churchwardens_petition"
15501,"LMSMPS502220111","removal"
15502,"LMSMPS502220111","settlement"
15503,"LMSMPS502220111","son/daughter"
15504,"LMSMPS502220113","churchwardens_petition"
15505,"LMSMPS502220113","removal"
15506,"LMSMPS502220113","settlement"
15507,"LMSMPS502220116","children"
15508,"LMSMPS502220116","churchwardens_petition"
15509,"LMSMPS502220116","removal"
15510,"LMSMPS502220116","settlement"
15511,"LMSMPS502220120","churchwardens_petition"
15512,"LMSMPS502220120","disability"
15513,"LMSMPS502220120","removal"
15514,"LMSMPS502220120","settlement"
15515,"LMSMPS502220120","wife"
15516,"LMSMPS502220121","churchwardens_petition"
15517,"LMSMPS502220121","removal"
15518,"LMSMPS502220121","settlement"
15519,"LMSMPS502220121","wife"
15520,"LMSMPS502220123","churchwardens_petition"
15521,"LMSMPS502220123","removal"
15522,"LMSMPS502220123","settlement"
15523,"LMSMPS502220123","widow"
15524,"LMSMPS502220126","children"
15525,"LMSMPS502220126","churchwardens_petition"
15526,"LMSMPS502220126","removal"
15527,"LMSMPS502220126","settlement"
15528,"LMSMPS502220129","churchwardens_petition"
15529,"LMSMPS502220129","removal"
15530,"LMSMPS502220129","settlement"
15531,"LMSMPS502220129","widow"
15532,"LMSMPS502220132","children"
15533,"LMSMPS502220132","churchwardens_petition"
15534,"LMSMPS502220132","removal"
15535,"LMSMPS502220132","settlement"
15536,"LMSMPS502220135","churchwardens_petition"
15537,"LMSMPS502220135","removal"
15538,"LMSMPS502220135","settlement"
15539,"LMSMPS502220135","wife"
15540,"LMSMPS502220180","rates"
15541,"LMSMPS502220183","rates"
15542,"LMSMPS502220204","office"
15543,"LMSMPS502230008","churchwardens_petition"
15544,"LMSMPS502230008","removal"
15545,"LMSMPS502230008","settlement"
15546,"LMSMPS502230008","widow"
15547,"LMSMPS502240019","rates"
15548,"LMSMPS502240021","rates"
15549,"LMSMPS502240023","rates"
15550,"LMSMPS502240025","rates"
15551,"LMSMPS502240027","rates"
15552,"LMSMPS502240029","is_poor"
15553,"LMSMPS502240031","rates"
15554,"LMSMPS502240033","is_poor"
15555,"LMSMPS502240033","old_age"
15556,"LMSMPS502240035","rates"
15557,"LMSMPS502240037","rates"
15558,"LMSMPS502240040","is_poor"
15559,"LMSMPS502240040","old_age"
15560,"LMSMPS502240040","widow"
15561,"LMSMPS502240040","wife"
15562,"LMSMPS502240042","rates"
15563,"LMSMPS502240044","rates"
15564,"LMSMPS502240046","rates"
15565,"LMSMPS502240048","rates"
15566,"LMSMPS502240050","rates"
15567,"LMSMPS502240052","is_poor"
15568,"LMSMPS502240052","old_age"
15569,"LMSMPS502240054","old_age"
15570,"LMSMPS502240054","rates"
15571,"LMSMPS502240054","wife"
15572,"LMSMPS502240056","husband"
15573,"LMSMPS502240056","recognizances"
15574,"LMSMPS502240056","robbery"
15575,"LMSMPS502240057","churchwardens_petition"
15576,"LMSMPS502240057","rates"
15577,"LMSMPS502240060","rates"
15578,"LMSMPS502240062","apprentice"
15579,"LMSMPS502240062","assault"
15580,"LMSMPS502240062","friends"
15581,"LMSMPS502240062","son/daughter"
15582,"LMSMPS502240064","apprentice"
15583,"LMSMPS502240068","husband"
15584,"LMSMPS502240068","wife"
15585,"LMSMPS502240069","office"
15586,"LMSMPS502240070","assault"
15587,"LMSMPS502240070","husband"
15588,"LMSMPS502240070","is_poor"
15589,"LMSMPS502240070","old_age"
15590,"LMSMPS502240072","office"
15591,"LMSMPS502240073","friends"
15592,"LMSMPS502240073","poor"
15593,"LMSMPS502240074","churchwardens_petition"
15594,"LMSMPS502240074","removal"
15595,"LMSMPS502240074","settlement"
15596,"LMSMPS502240074","spinster"
15597,"LMSMPS502240077","churchwardens_petition"
15598,"LMSMPS502240077","removal"
15599,"LMSMPS502240077","son/daughter"
15600,"LMSMPS502240079","churchwardens_petition"
15601,"LMSMPS502240079","removal"
15602,"LMSMPS502240079","settlement"
15603,"LMSMPS502240079","son/daughter"
15604,"LMSMPS502240083","churchwardens_petition"
15605,"LMSMPS502240083","removal"
15606,"LMSMPS502240083","settlement"
15607,"LMSMPS502240083","wife"
15608,"LMSMPS502240086","children"
15609,"LMSMPS502240086","churchwardens_petition"
15610,"LMSMPS502240086","removal"
15611,"LMSMPS502240086","settlement"
15612,"LMSMPS502240086","wife"
15613,"LMSMPS502240089","children"
15614,"LMSMPS502240089","churchwardens_petition"
15615,"LMSMPS502240089","removal"
15616,"LMSMPS502240091","children"
15617,"LMSMPS502240091","churchwardens_petition"
15618,"LMSMPS502240091","removal"
15619,"LMSMPS502240091","settlement"
15620,"LMSMPS502240091","widow"
15621,"LMSMPS502240093","churchwardens_petition"
15622,"LMSMPS502240093","removal"
15623,"LMSMPS502240093","settlement"
15624,"LMSMPS502240093","wife"
15625,"LMSMPS502240094","churchwardens_petition"
15626,"LMSMPS502240094","removal"
15627,"LMSMPS502240094","settlement"
15628,"LMSMPS502240094","wife"
15629,"LMSMPS502240096","churchwardens_petition"
15630,"LMSMPS502240096","removal"
15631,"LMSMPS502240096","settlement"
15632,"LMSMPS502240096","widow"
15633,"LMSMPS502240099","children"
15634,"LMSMPS502240099","churchwardens_petition"
15635,"LMSMPS502240099","removal"
15636,"LMSMPS502240099","settlement"
15637,"LMSMPS502240099","widow"
15638,"LMSMPS502240100","children"
15639,"LMSMPS502240100","churchwardens_petition"
15640,"LMSMPS502240100","removal"
15641,"LMSMPS502240100","widow"
15642,"LMSMPS502240103","children"
15643,"LMSMPS502240103","churchwardens_petition"
15644,"LMSMPS502240103","removal"
15645,"LMSMPS502240103","settlement"
15646,"LMSMPS502250004","rates"
15647,"LMSMPS502250006","rates"
15648,"LMSMPS502250008","rates"
15649,"LMSMPS502250010","rates"
15650,"LMSMPS502250013","rates"
15651,"LMSMPS502260015","office"
15652,"LMSMPS502260016","assault"
15653,"LMSMPS502260016","prisoner"
15654,"LMSMPS502260020","churchwardens_petition"
15655,"LMSMPS502260020","rates"
15656,"LMSMPS502260021","fine"
15657,"LMSMPS502260021","office"
15658,"LMSMPS502260022","office"
15659,"LMSMPS502260024","rates"
15660,"LMSMPS502260025","bastardy"
15661,"LMSMPS502260025","children"
15662,"LMSMPS502260025","churchwardens_overseers"
15663,"LMSMPS502260025","parents"
15664,"LMSMPS502260025","recognizances"
15665,"LMSMPS502260025","spinster"
15666,"LMSMPS502260028","apprentice"
15667,"LMSMPS502260029","churchwardens_petition"
15668,"LMSMPS502260029","rates"
15669,"LMSMPS502260030","churchwardens_overseers"
15670,"LMSMPS502260030","old_age"
15671,"LMSMPS502260030","rates"
15672,"LMSMPS502260032","churchwardens_overseers"
15673,"LMSMPS502260032","parents"
15674,"LMSMPS502260032","wife"
15675,"LMSMPS502260033","disability"
15676,"LMSMPS502260033","is_poor"
15677,"LMSMPS502260035","wife"
15678,"LMSMPS502260038","rates"
15679,"LMSMPS502260039","bastardy"
15680,"LMSMPS502260039","children"
15681,"LMSMPS502260039","parents"
15682,"LMSMPS502260039","widow"
15683,"LMSMPS502260041","churchwardens_petition"
15684,"LMSMPS502260041","removal"
15685,"LMSMPS502260041","settlement"
15686,"LMSMPS502260042","churchwardens_petition"
15687,"LMSMPS502260042","removal"
15688,"LMSMPS502260042","settlement"
15689,"LMSMPS502260042","spinster"
15690,"LMSMPS502260046","children"
15691,"LMSMPS502260046","churchwardens_petition"
15692,"LMSMPS502260046","drink"
15693,"LMSMPS502260046","removal"
15694,"LMSMPS502260046","settlement"
15695,"LMSMPS502260046","wife"
15696,"LMSMPS502260047","children"
15697,"LMSMPS502260047","churchwardens_petition"
15698,"LMSMPS502260047","removal"
15699,"LMSMPS502260047","settlement"
15700,"LMSMPS502260047","wife"
15701,"LMSMPS502260051","children"
15702,"LMSMPS502260051","churchwardens_petition"
15703,"LMSMPS502260051","removal"
15704,"LMSMPS502260051","settlement"
15705,"LMSMPS502260051","wife"
15706,"LMSMPS502260054","churchwardens_petition"
15707,"LMSMPS502260054","settlement"
15708,"LMSMPS502260054","spinster"
15709,"LMSMPS502260055","churchwardens_petition"
15710,"LMSMPS502260055","removal"
15711,"LMSMPS502260055","settlement"
15712,"LMSMPS502260055","widow"
15713,"LMSMPS502260058","children"
15714,"LMSMPS502260058","churchwardens_petition"
15715,"LMSMPS502260058","removal"
15716,"LMSMPS502260058","settlement"
15717,"LMSMPS502260058","son/daughter"
15718,"LMSMPS502260058","wife"
15719,"LMSMPS502260079","churchwardens_petition"
15720,"LMSMPS502260079","settlement"
15721,"LMSMPS502260079","wife"
15722,"LMSMPS502270012","apprentice"
15723,"LMSMPS502270012","prisoner"
15724,"LMSMPS502270014","apprentice"
15725,"LMSMPS502270014","assault"
15726,"LMSMPS502270014","recognizances"
15727,"LMSMPS502270017","removal"
15728,"LMSMPS502270017","settlement"
15729,"LMSMPS502270017","widow"
15730,"LMSMPS502270017","wife"
15731,"LMSMPS502280008","prisoner"
15732,"LMSMPS502280010","churchwardens_overseers"
15733,"LMSMPS502280010","rates"
15734,"LMSMPS502280012","rates"
15735,"LMSMPS502280014","churchwardens_petition"
15736,"LMSMPS502280014","removal"
15737,"LMSMPS502280014","settlement"
15738,"LMSMPS502280014","wife"
15739,"LMSMPS502280017","churchwardens_petition"
15740,"LMSMPS502280017","removal"
15741,"LMSMPS502280017","settlement"
15742,"LMSMPS502280017","widow"
15743,"LMSMPS502280046","debtor"
15744,"LMSMPS502280046","prisoner"
15745,"LMSMPS502300010","office"
15746,"LMSMPS502300011","friends"
15747,"LMSMPS502300011","prisoner"
15748,"LMSMPS502300012","children"
15749,"LMSMPS502300012","wife"
15750,"LMSMPS502300014","churchwardens_overseers"
15751,"LMSMPS502300014","old_age"
15752,"LMSMPS502300014","rates"
15753,"LMSMPS502300016","husband"
15754,"LMSMPS502300016","riot"
15755,"LMSMPS502300016","wife"
15756,"LMSMPS502300017","apprentice"
15757,"LMSMPS502300017","assault"
15758,"LMSMPS502300019","apprentice"
15759,"LMSMPS502300019","assault"
15760,"LMSMPS502300022","bastardy"
15761,"LMSMPS502300022","children"
15762,"LMSMPS502300022","churchwardens_overseers"
15763,"LMSMPS502300022","parents"
15764,"LMSMPS502300022","spinster"
15765,"LMSMPS502300024","assault"
15766,"LMSMPS502300024","indictment"
15767,"LMSMPS502300026","husband"
15768,"LMSMPS502300026","is_poor"
15769,"LMSMPS502300026","old_age"
15770,"LMSMPS502300026","widow"
15771,"LMSMPS502300027","churchwardens_petition"
15772,"LMSMPS502300027","removal"
15773,"LMSMPS502300027","settlement"
15774,"LMSMPS502300030","churchwardens_petition"
15775,"LMSMPS502300030","removal"
15776,"LMSMPS502300030","wife"
15777,"LMSMPS502300033","churchwardens_petition"
15778,"LMSMPS502300033","removal"
15779,"LMSMPS502300034","churchwardens_petition"
15780,"LMSMPS502300034","removal"
15781,"LMSMPS502300034","spinster"
15782,"LMSMPS502300039","churchwardens_petition"
15783,"LMSMPS502300039","removal"
15784,"LMSMPS502300039","settlement"
15785,"LMSMPS502300039","wife"
15786,"LMSMPS502300042","churchwardens_petition"
15787,"LMSMPS502300042","removal"
15788,"LMSMPS502300042","settlement"
15789,"LMSMPS502300042","widow"
15790,"LMSMPS502300045","children"
15791,"LMSMPS502300045","churchwardens_petition"
15792,"LMSMPS502300045","removal"
15793,"LMSMPS502300045","widow"
15794,"LMSMPS502310009","assault"
15795,"LMSMPS502310009","debtor"
15796,"LMSMPS502310009","poor"
15797,"LMSMPS502310009","prisoner"
15798,"LMSMPS502310010","apprentice"
15799,"LMSMPS502310010","parents"
15800,"LMSMPS502310010","widow"
15801,"LMSMPS502310011","assault"
15802,"LMSMPS502310011","husband"
15803,"LMSMPS502310011","indictment"
15804,"LMSMPS502310012","debtor"
15805,"LMSMPS502310012","murder"
15806,"LMSMPS502310012","treason"
15807,"LMSMPS502310012","widow"
15808,"LMSMPS502310012","wife"
15809,"LMSMPS502310013","prisoner"
15810,"LMSMPS502310014","children"
15811,"LMSMPS502310015","rates"
15812,"LMSMPS502310015","wife"
15813,"LMSMPS502310016","drink"
15814,"LMSMPS502310016","recognizances"
15815,"LMSMPS502310017","office"
15816,"LMSMPS502310018","office"
15817,"LMSMPS502310020","apprentice"
15818,"LMSMPS502310020","prisoner"
15819,"LMSMPS502310020","son/daughter"
15820,"LMSMPS502310022","children"
15821,"LMSMPS502310022","churchwardens_petition"
